machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,clamp_pressure,die_temp,load_cell,mandrel_position,ram_position,ram_speed,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,original_table_name,new_column_added_1
701,2026-01-01 09:33:10,OP102,JOB1002,2,2,49.57,152.49,339.9,58.19,30.4,11.82,48.58,5.037,0.028,347.24,2026-01-01 09:33:10,bnj_ptfe_701_plc,new560
701,2026-01-01 09:33:20,OP102,JOB1002,2,2,49.31,146.84,339.2,61.65,30.43,12.02,48.32,5.035,0.039,347.43,2026-01-01 09:33:20,bnj_ptfe_701_plc,new561
701,2026-01-01 09:33:30,OP102,JOB1002,2,2,49.68,150.9,341.29,61.81,30.4,12.22,48.69,4.993,0.023,352.9,2026-01-01 09:33:30,bnj_ptfe_701_plc,new562
701,2026-01-01 09:33:40,OP102,JOB1002,2,2,49.66,148.39,341.65,62.51,30.59,12.42,48.67,5.024,0.022,347.58,2026-01-01 09:33:40,bnj_ptfe_701_plc,new563
701,2026-01-01 09:33:50,OP102,JOB1002,2,2,49.52,150.62,338.76,62.43,29.5,12.63,48.53,5.031,0.026,349.48,2026-01-01 09:33:50,bnj_ptfe_701_plc,new564
701,2026-01-01 09:34:00,OP102,JOB1002,2,2,50.67,147.19,341.48,60.88,30.54,12.83,49.66,5.012,0.04,347.88,2026-01-01 09:34:00,bnj_ptfe_701_plc,new565
701,2026-01-01 09:34:10,OP102,JOB1002,2,2,49.68,153.31,339.48,57.33,28.02,13.03,48.69,5.024,0.038,352.95,2026-01-01 09:34:10,bnj_ptfe_701_plc,new566
701,2026-01-01 09:34:20,OP102,JOB1002,2,2,50.59,153.3,339.2,60.79,31.55,13.23,49.58,4.957,0.036,348.99,2026-01-01 09:34:20,bnj_ptfe_701_plc,new567
701,2026-01-01 09:34:30,OP102,JOB1002,2,2,49.52,145.23,341.58,59.9,28.22,13.43,48.53,5.014,0.035,349.75,2026-01-01 09:34:30,bnj_ptfe_701_plc,new568
701,2026-01-01 09:34:40,OP102,JOB1002,2,2,50.41,146.5,340.17,57.12,29.59,13.63,49.4,4.978,0.027,349.44,2026-01-01 09:34:40,bnj_ptfe_701_plc,new569
701,2026-01-01 09:34:50,OP102,JOB1002,2,2,49.86,147.98,338.25,57.85,29.25,13.83,48.86,4.954,0.035,351.78,2026-01-01 09:34:50,bnj_ptfe_701_plc,new570
701,2026-01-01 09:35:00,OP102,JOB1002,2,2,49.29,150.4,338.77,60.65,30.11,14.03,48.3,4.953,0.032,349.4,2026-01-01 09:35:00,bnj_ptfe_701_plc,new571
701,2026-01-01 09:35:10,OP102,JOB1002,2,2,49.28,153.65,340.62,62.41,30.16,14.23,48.29,4.999,0.027,350.47,2026-01-01 09:35:10,bnj_ptfe_701_plc,new572
701,2026-01-01 09:35:20,OP102,JOB1002,2,2,50.35,146.65,341.52,58.35,28.86,14.43,49.34,4.959,0.026,349.85,2026-01-01 09:35:20,bnj_ptfe_701_plc,new573
701,2026-01-01 09:35:30,OP102,JOB1002,2,2,50.39,150.23,340.22,59.21,31.06,14.63,49.38,5.001,0.022,350.97,2026-01-01 09:35:30,bnj_ptfe_701_plc,new574
701,2026-01-01 09:35:40,OP102,JOB1002,2,2,49.74,153.63,338.87,62.72,31.53,14.83,48.75,4.956,0.034,350.41,2026-01-01 09:35:40,bnj_ptfe_701_plc,new575
701,2026-01-01 09:35:50,OP102,JOB1002,2,2,50.06,148.4,339.09,59.42,28.54,15.03,49.06,4.961,0.034,349.64,2026-01-01 09:35:50,bnj_ptfe_701_plc,new576
701,2026-01-01 09:36:00,OP102,JOB1002,2,2,49.83,153.05,340.06,58.11,30.16,15.23,48.83,4.96,0.022,351.54,2026-01-01 09:36:00,bnj_ptfe_701_plc,new577
701,2026-01-01 09:36:10,OP102,JOB1002,2,2,50.77,147.67,340.44,60.42,29.17,15.43,49.75,4.967,0.022,348.88,2026-01-01 09:36:10,bnj_ptfe_701_plc,new578
701,2026-01-01 09:36:20,OP102,JOB1002,2,2,50.1,150.28,339.45,57.31,31.91,15.63,49.1,5.028,0.02,350.15,2026-01-01 09:36:20,bnj_ptfe_701_plc,new579
701,2026-01-01 09:36:30,OP102,JOB1002,2,2,49.89,149.2,338.14,60.67,31.03,15.83,48.89,5.022,0.031,347.63,2026-01-01 09:36:30,bnj_ptfe_701_plc,new580
701,2026-01-01 09:36:40,OP102,JOB1002,2,2,49.73,149.88,339.95,60.1,31.52,16.03,48.74,5.034,0.027,347.66,2026-01-01 09:36:40,bnj_ptfe_701_plc,new581
701,2026-01-01 09:36:50,OP102,JOB1002,2,2,49.75,149.98,338.8,60.94,31,16.23,48.76,5.021,0.039,349.01,2026-01-01 09:36:50,bnj_ptfe_701_plc,new582
701,2026-01-01 09:37:00,OP102,JOB1002,2,2,50.5,152.8,341.35,61.1,30.5,16.43,49.49,4.988,0.036,347.64,2026-01-01 09:37:00,bnj_ptfe_701_plc,new583
701,2026-01-01 09:37:10,OP102,JOB1002,2,2,49.58,147.04,338.36,61.24,31.25,16.63,48.59,4.962,0.025,349.91,2026-01-01 09:37:10,bnj_ptfe_701_plc,new584
701,2026-01-01 09:37:20,OP102,JOB1002,2,2,50.07,145.26,341.39,61.26,30.48,16.83,49.07,4.97,0.031,347.81,2026-01-01 09:37:20,bnj_ptfe_701_plc,new585
701,2026-01-01 09:37:30,OP102,JOB1002,2,2,49.48,148.78,339.27,61.25,31.47,17.03,48.49,5.027,0.038,349.11,2026-01-01 09:37:30,bnj_ptfe_701_plc,new586
701,2026-01-01 09:37:40,OP102,JOB1002,2,2,49.39,151.19,341.68,60.78,28,17.23,48.4,4.984,0.02,347.7,2026-01-01 09:37:40,bnj_ptfe_701_plc,new587
701,2026-01-01 09:37:50,OP102,JOB1002,2,2,50.02,146.04,339.7,60.1,28.96,17.43,49.02,4.975,0.025,350.14,2026-01-01 09:37:50,bnj_ptfe_701_plc,new588
701,2026-01-01 09:38:00,OP102,JOB1002,2,2,50.57,147.92,339.28,61.96,29.55,17.64,49.56,5.045,0.037,352.64,2026-01-01 09:38:00,bnj_ptfe_701_plc,new589
701,2026-01-01 09:38:10,OP102,JOB1002,2,2,50.09,147.52,339.17,61.67,30.65,17.84,49.09,4.974,0.023,348.16,2026-01-01 09:38:10,bnj_ptfe_701_plc,new590
701,2026-01-01 09:38:20,OP102,JOB1002,2,2,49.83,146.4,338.05,58.6,29.69,18.04,48.83,4.974,0.034,352.18,2026-01-01 09:38:20,bnj_ptfe_701_plc,new591
701,2026-01-01 09:38:30,OP102,JOB1002,2,2,50.21,148.3,341.98,60.85,29.47,18.24,49.21,4.964,0.022,347.13,2026-01-01 09:38:30,bnj_ptfe_701_plc,new592
701,2026-01-01 09:38:40,OP102,JOB1002,2,2,50.38,146.99,340.47,62.62,29.83,18.44,49.37,5.026,0.029,349.06,2026-01-01 09:38:40,bnj_ptfe_701_plc,new593
701,2026-01-01 09:38:50,OP102,JOB1002,2,2,50.29,151.54,338.18,57.13,28.03,18.64,49.28,5.005,0.029,352.57,2026-01-01 09:38:50,bnj_ptfe_701_plc,new594
701,2026-01-01 09:39:00,OP102,JOB1002,2,2,50.58,151.9,338.58,62.62,30.61,18.84,49.57,5.004,0.031,348.02,2026-01-01 09:39:00,bnj_ptfe_701_plc,new595
701,2026-01-01 09:39:10,OP102,JOB1002,2,2,50.78,147.03,339.85,61.23,28.38,19.04,49.76,5.027,0.028,351.22,2026-01-01 09:39:10,bnj_ptfe_701_plc,new596
701,2026-01-01 09:39:20,OP102,JOB1002,2,2,50.65,153.26,341.62,58.53,31.71,19.24,49.64,5.007,0.022,348.36,2026-01-01 09:39:20,bnj_ptfe_701_plc,new597
701,2026-01-01 09:39:30,OP102,JOB1002,2,2,50.34,151.64,341.85,61.34,28.69,19.44,49.33,4.995,0.031,351.7,2026-01-01 09:39:30,bnj_ptfe_701_plc,new598
701,2026-01-01 09:39:40,OP102,JOB1002,2,2,50.33,151.74,340.36,60.53,29.85,19.64,49.32,5.029,0.038,352.28,2026-01-01 09:39:40,bnj_ptfe_701_plc,new599
701,2026-01-01 09:39:50,OP102,JOB1002,2,2,49.8,145.12,339.92,57.39,28.64,19.84,48.8,5.022,0.037,348.98,2026-01-01 09:39:50,bnj_ptfe_701_plc,new600
701,2026-01-01 09:40:00,OP102,JOB1002,2,2,49.8,146.87,341.95,59.76,31.56,20.04,48.8,5.019,0.034,350.33,2026-01-01 09:40:00,bnj_ptfe_701_plc,new601
701,2026-01-01 09:40:10,OP102,JOB1002,2,2,49.65,153.21,340.21,62.63,29.06,20.24,48.66,5.047,0.033,347.05,2026-01-01 09:40:10,bnj_ptfe_701_plc,new602
701,2026-01-01 09:40:20,OP102,JOB1002,2,2,49.27,153.36,340.97,60.36,31.03,20.44,48.28,5.003,0.024,352.66,2026-01-01 09:40:20,bnj_ptfe_701_plc,new603
701,2026-01-01 09:40:30,OP102,JOB1002,2,2,49.3,150.78,339.92,62.97,29.92,20.64,48.31,5.027,0.036,350.75,2026-01-01 09:40:30,bnj_ptfe_701_plc,new604
701,2026-01-01 09:40:40,OP102,JOB1002,2,2,50.54,153.83,341.89,62.76,28.54,20.84,49.53,4.997,0.032,351.48,2026-01-01 09:40:40,bnj_ptfe_701_plc,new605
701,2026-01-01 09:40:50,OP102,JOB1002,2,2,50.75,152.07,341.62,61.42,28.65,21.04,49.73,5.028,0.022,349.31,2026-01-01 09:40:50,bnj_ptfe_701_plc,new606
701,2026-01-01 09:41:00,OP102,JOB1002,2,2,50.27,146.41,339.07,59.65,29.79,21.24,49.26,4.982,0.035,352.04,2026-01-01 09:41:00,bnj_ptfe_701_plc,new607
701,2026-01-01 09:41:10,OP102,JOB1002,2,2,49.51,154.08,339.39,57.38,28.02,21.44,48.52,4.969,0.023,352.81,2026-01-01 09:41:10,bnj_ptfe_701_plc,new608
701,2026-01-01 09:41:20,OP102,JOB1002,2,2,50.65,148.64,338.99,57.21,30.28,21.64,49.64,4.984,0.021,350.21,2026-01-01 09:41:20,bnj_ptfe_701_plc,new609
701,2026-01-01 09:41:30,OP102,JOB1002,2,2,49.98,145.16,339.04,61.8,29.68,21.84,48.98,4.988,0.036,348.71,2026-01-01 09:41:30,bnj_ptfe_701_plc,new610
701,2026-01-01 09:41:40,OP102,JOB1002,2,2,50.36,149.84,339.5,58.93,31.81,22.04,49.35,5.026,0.037,349.51,2026-01-01 09:41:40,bnj_ptfe_701_plc,new611
701,2026-01-01 09:41:50,OP102,JOB1002,2,2,49.84,154.34,339.18,57.68,29.37,22.24,48.84,5.032,0.024,348.02,2026-01-01 09:41:50,bnj_ptfe_701_plc,new612
701,2026-01-01 09:42:00,OP102,JOB1002,2,2,49.65,145.69,339.42,62.34,30.16,22.44,48.66,5.018,0.035,351.85,2026-01-01 09:42:00,bnj_ptfe_701_plc,new613
701,2026-01-01 09:42:10,OP102,JOB1002,2,2,50.75,148.9,341.27,59.16,29.83,22.65,49.73,5.034,0.03,350.73,2026-01-01 09:42:10,bnj_ptfe_701_plc,new614
701,2026-01-01 09:42:20,OP102,JOB1002,2,2,49.65,145.94,341.41,57.77,31,22.85,48.66,5.037,0.037,350.83,2026-01-01 09:42:20,bnj_ptfe_701_plc,new615
701,2026-01-01 09:42:30,OP102,JOB1002,2,2,50.61,150.5,339.11,59.56,29.56,23.05,49.6,5.023,0.025,349.96,2026-01-01 09:42:30,bnj_ptfe_701_plc,new616
701,2026-01-01 09:42:40,OP102,JOB1002,2,2,50.04,148.53,340.11,59.31,28.29,23.25,49.04,5.04,0.03,352.41,2026-01-01 09:42:40,bnj_ptfe_701_plc,new617
701,2026-01-01 09:42:50,OP102,JOB1002,2,2,49.71,154.17,341.61,59.49,29.05,23.45,48.72,4.992,0.023,349.32,2026-01-01 09:42:50,bnj_ptfe_701_plc,new618
701,2026-01-01 09:43:00,OP102,JOB1002,2,2,49.96,149.67,341.31,60.45,28.39,23.65,48.96,5.028,0.032,351.55,2026-01-01 09:43:00,bnj_ptfe_701_plc,new619
701,2026-01-01 09:43:10,OP102,JOB1002,2,2,49.77,150.97,338.32,58.71,31.26,23.85,48.77,5.029,0.022,352.53,2026-01-01 09:43:10,bnj_ptfe_701_plc,new620
701,2026-01-01 09:43:20,OP102,JOB1002,2,2,50.43,152.07,339.59,59.33,30.94,24.05,49.42,5.013,0.037,350.16,2026-01-01 09:43:20,bnj_ptfe_701_plc,new621
701,2026-01-01 09:43:30,OP102,JOB1002,2,2,50.54,150.34,339.68,60.9,30.02,24.25,49.53,5.017,0.037,348.54,2026-01-01 09:43:30,bnj_ptfe_701_plc,new622
701,2026-01-01 09:43:40,OP102,JOB1002,2,2,50.41,153.38,340.21,58.99,31.71,24.45,49.4,5.032,0.02,349.37,2026-01-01 09:43:40,bnj_ptfe_701_plc,new623
701,2026-01-01 09:43:50,OP102,JOB1002,2,2,49.28,147.18,338.3,62.3,31.39,24.65,48.29,4.997,0.038,351.63,2026-01-01 09:43:50,bnj_ptfe_701_plc,new624
701,2026-01-01 09:44:00,OP102,JOB1002,2,2,49.62,146.3,340.09,62.62,31.95,24.85,48.63,4.995,0.025,347.98,2026-01-01 09:44:00,bnj_ptfe_701_plc,new625
701,2026-01-01 09:44:10,OP102,JOB1002,2,2,50.56,146.99,341.3,60.04,28.19,25.05,49.55,4.958,0.03,347.61,2026-01-01 09:44:10,bnj_ptfe_701_plc,new626
701,2026-01-01 09:44:20,OP102,JOB1002,2,2,50.57,146.52,341.4,60.78,29.84,25.25,49.56,4.959,0.039,347.25,2026-01-01 09:44:20,bnj_ptfe_701_plc,new627
701,2026-01-01 09:44:30,OP102,JOB1002,2,2,50.52,151.58,338.92,60.62,31.28,25.45,49.51,4.97,0.024,349.18,2026-01-01 09:44:30,bnj_ptfe_701_plc,new628
701,2026-01-01 09:44:40,OP102,JOB1002,2,2,50.14,147.08,340.79,57.42,29.47,25.65,49.14,5.038,0.039,347.12,2026-01-01 09:44:40,bnj_ptfe_701_plc,new629
701,2026-01-01 09:44:50,OP102,JOB1002,2,2,49.29,145.66,338.12,58.37,30.05,25.85,48.3,5.039,0.03,351.63,2026-01-01 09:44:50,bnj_ptfe_701_plc,new630
701,2026-01-01 09:45:00,OP102,JOB1002,2,2,49.76,147.5,341.89,59.24,28.05,26.05,48.76,5.023,0.029,352.5,2026-01-01 09:45:00,bnj_ptfe_701_plc,new631
701,2026-01-01 09:45:10,OP102,JOB1002,2,2,50.35,153.65,341.36,60.28,28.99,26.25,49.34,4.981,0.033,349.69,2026-01-01 09:45:10,bnj_ptfe_701_plc,new632
701,2026-01-01 09:45:20,OP102,JOB1002,2,2,50.22,145.94,340.37,59.34,29.27,26.45,49.22,4.981,0.028,350.9,2026-01-01 09:45:20,bnj_ptfe_701_plc,new633
701,2026-01-01 09:45:30,OP102,JOB1002,2,2,49.53,149.09,339.86,62.16,29.78,26.65,48.54,4.951,0.031,349,2026-01-01 09:45:30,bnj_ptfe_701_plc,new634
701,2026-01-01 09:45:40,OP102,JOB1002,2,2,49.86,150.56,341.18,59.18,31.54,26.85,48.86,5.005,0.028,347.84,2026-01-01 09:45:40,bnj_ptfe_701_plc,new635
701,2026-01-01 09:45:50,OP102,JOB1002,2,2,49.87,150.83,339.8,57.28,30.78,27.05,48.87,4.961,0.032,347.92,2026-01-01 09:45:50,bnj_ptfe_701_plc,new636
701,2026-01-01 09:46:00,OP102,JOB1002,2,2,49.26,145.19,340.56,62.72,31.11,27.25,48.27,4.967,0.036,347.76,2026-01-01 09:46:00,bnj_ptfe_701_plc,new637
701,2026-01-01 09:46:10,OP102,JOB1002,2,2,49.34,151.1,339.5,58.19,29.26,27.45,48.35,4.977,0.03,352.67,2026-01-01 09:46:10,bnj_ptfe_701_plc,new638
701,2026-01-01 09:46:20,OP102,JOB1002,2,2,49.21,153.32,339.77,59.06,30.01,27.66,48.23,4.998,0.036,348.92,2026-01-01 09:46:20,bnj_ptfe_701_plc,new639
701,2026-01-01 09:46:30,OP102,JOB1002,2,2,50.38,154.67,340.6,58.76,30.75,27.86,49.37,5.02,0.025,350.1,2026-01-01 09:46:30,bnj_ptfe_701_plc,new640
701,2026-01-01 09:46:40,OP102,JOB1002,2,2,50.37,146.03,340.6,60.93,28.2,28.06,49.36,4.951,0.032,347.19,2026-01-01 09:46:40,bnj_ptfe_701_plc,new641
701,2026-01-01 09:46:50,OP102,JOB1002,2,2,49.56,147.67,339.26,61.5,28.77,28.26,48.57,5.046,0.037,350.16,2026-01-01 09:46:50,bnj_ptfe_701_plc,new642
701,2026-01-01 09:47:00,OP102,JOB1002,2,2,50.24,145.36,339.57,62.32,31.41,28.46,49.24,4.957,0.038,351.87,2026-01-01 09:47:00,bnj_ptfe_701_plc,new643
701,2026-01-01 09:47:10,OP102,JOB1002,2,2,50.35,150.88,339.23,58.51,29.47,28.66,49.34,4.992,0.03,352.24,2026-01-01 09:47:10,bnj_ptfe_701_plc,new644
701,2026-01-01 09:47:20,OP102,JOB1002,2,2,49.62,152.36,342,58.09,28.14,28.86,48.63,4.99,0.02,348.78,2026-01-01 09:47:20,bnj_ptfe_701_plc,new645
701,2026-01-01 09:47:30,OP102,JOB1002,2,2,49.97,150.44,339.73,60.65,30.62,29.06,48.97,5.04,0.034,348.68,2026-01-01 09:47:30,bnj_ptfe_701_plc,new646
701,2026-01-01 09:47:40,OP102,JOB1002,2,2,50.43,146.68,339.77,61.99,29.11,29.26,49.42,5.049,0.036,350.07,2026-01-01 09:47:40,bnj_ptfe_701_plc,new647
701,2026-01-01 09:47:50,OP102,JOB1002,2,2,50.74,146.44,341.86,60.68,28.36,29.46,49.73,5.027,0.025,349.33,2026-01-01 09:47:50,bnj_ptfe_701_plc,new648
701,2026-01-01 09:48:00,OP102,JOB1002,2,2,49.64,150.1,341.69,62.39,29.5,29.66,48.65,5.038,0.035,348.53,2026-01-01 09:48:00,bnj_ptfe_701_plc,new649
701,2026-01-01 09:48:10,OP102,JOB1002,2,2,49.33,152.2,341.18,61.27,29.42,29.86,48.34,5.023,0.024,348.49,2026-01-01 09:48:10,bnj_ptfe_701_plc,new650
701,2026-01-01 09:48:20,OP102,JOB1002,2,2,50.36,149.68,338,59.42,31.62,30.06,49.35,5.015,0.022,351.76,2026-01-01 09:48:20,bnj_ptfe_701_plc,new651
701,2026-01-01 09:48:30,OP102,JOB1002,2,2,49.89,145.62,340.52,60.68,28.47,30.26,48.89,5.035,0.029,352.59,2026-01-01 09:48:30,bnj_ptfe_701_plc,new652
701,2026-01-01 09:48:40,OP102,JOB1002,2,2,50.14,146.81,339.76,61.38,29.66,30.46,49.14,4.985,0.033,348.93,2026-01-01 09:48:40,bnj_ptfe_701_plc,new653
701,2026-01-01 09:48:50,OP102,JOB1002,2,2,49.42,151.14,341.12,62.91,31.86,30.66,48.43,4.974,0.036,350.43,2026-01-01 09:48:50,bnj_ptfe_701_plc,new654
701,2026-01-01 09:49:00,OP102,JOB1002,2,2,49.68,148.97,341.55,57.6,29.85,30.86,48.69,4.958,0.022,350.61,2026-01-01 09:49:00,bnj_ptfe_701_plc,new655
701,2026-01-01 09:49:10,OP102,JOB1002,2,2,49.7,146.57,338.08,61.06,31.19,31.06,48.71,4.982,0.02,352.31,2026-01-01 09:49:10,bnj_ptfe_701_plc,new656
701,2026-01-01 09:49:20,OP102,JOB1002,2,2,49.32,150.97,338.86,57.46,29.49,31.26,48.33,4.957,0.022,347.33,2026-01-01 09:49:20,bnj_ptfe_701_plc,new657
701,2026-01-01 09:49:30,OP102,JOB1002,2,2,49.23,151.19,338.03,57.81,28.8,31.46,48.25,5.01,0.02,351.89,2026-01-01 09:49:30,bnj_ptfe_701_plc,new658
701,2026-01-01 09:49:40,OP102,JOB1002,2,2,49.33,147.2,341.64,62.84,29.17,31.66,48.34,5.041,0.032,349.92,2026-01-01 09:49:40,bnj_ptfe_701_plc,new659
701,2026-01-01 09:49:50,OP102,JOB1002,2,2,49.94,153.38,340.27,60.98,28.58,31.86,48.94,5.007,0.028,351.31,2026-01-01 09:49:50,bnj_ptfe_701_plc,new660
701,2026-01-01 09:50:00,OP102,JOB1002,2,2,50.01,151.46,339.44,59.27,28.75,32.06,49.01,5.002,0.024,349.8,2026-01-01 09:50:00,bnj_ptfe_701_plc,new661
701,2026-01-01 09:50:10,OP102,JOB1002,2,2,49.57,148.27,339.76,61.64,29.59,32.26,48.58,4.98,0.033,347.57,2026-01-01 09:50:10,bnj_ptfe_701_plc,new662
701,2026-01-01 09:50:20,OP102,JOB1002,2,2,49.61,152.82,338.56,61.72,31.97,32.46,48.62,4.973,0.035,349.12,2026-01-01 09:50:20,bnj_ptfe_701_plc,new663
701,2026-01-01 09:50:30,OP102,JOB1002,2,2,50.16,151.59,339.37,57.92,30.51,32.67,49.16,4.994,0.03,352.48,2026-01-01 09:50:30,bnj_ptfe_701_plc,new664
701,2026-01-01 09:50:40,OP102,JOB1002,2,2,50.47,147.65,341.96,60.88,29.37,32.87,49.46,4.96,0.034,347.51,2026-01-01 09:50:40,bnj_ptfe_701_plc,new665
701,2026-01-01 09:50:50,OP102,JOB1002,2,2,50.65,146.38,340.09,60.81,31.81,33.07,49.64,4.984,0.023,349.66,2026-01-01 09:50:50,bnj_ptfe_701_plc,new666
701,2026-01-01 09:51:00,OP102,JOB1002,2,2,50.48,153.86,340.53,59.58,28.65,33.27,49.47,5.047,0.022,347.47,2026-01-01 09:51:00,bnj_ptfe_701_plc,new667
701,2026-01-01 09:51:10,OP102,JOB1002,2,2,49.48,153.12,338.93,61.19,31.8,33.47,48.49,4.953,0.022,349.33,2026-01-01 09:51:10,bnj_ptfe_701_plc,new668
701,2026-01-01 09:51:20,OP102,JOB1002,2,2,49.78,149.74,338.26,59.06,31.58,33.67,48.78,5.013,0.032,349.58,2026-01-01 09:51:20,bnj_ptfe_701_plc,new669
701,2026-01-01 09:51:30,OP102,JOB1002,2,2,49.29,152.64,338.87,62.95,28.31,33.87,48.3,4.961,0.02,347.79,2026-01-01 09:51:30,bnj_ptfe_701_plc,new670
701,2026-01-01 09:51:40,OP102,JOB1002,2,2,49.61,153.11,341.5,57.42,30.52,34.07,48.62,4.996,0.038,352.26,2026-01-01 09:51:40,bnj_ptfe_701_plc,new671
701,2026-01-01 09:51:50,OP102,JOB1002,2,2,50.56,152.73,340.86,59.66,31.71,34.27,49.55,5.025,0.026,347.93,2026-01-01 09:51:50,bnj_ptfe_701_plc,new672
701,2026-01-01 09:52:00,OP102,JOB1002,2,2,49.45,154.98,340.87,62.79,30.55,34.47,48.46,5.02,0.033,352.4,2026-01-01 09:52:00,bnj_ptfe_701_plc,new673
701,2026-01-01 09:52:10,OP102,JOB1002,2,2,49.64,154.53,340.44,58.9,30.75,34.67,48.65,5.022,0.038,348.96,2026-01-01 09:52:10,bnj_ptfe_701_plc,new674
701,2026-01-01 09:52:20,OP102,JOB1002,2,2,50.74,150.54,339.5,62.52,31.37,34.87,49.73,4.991,0.023,351.43,2026-01-01 09:52:20,bnj_ptfe_701_plc,new675
701,2026-01-01 09:52:30,OP102,JOB1002,2,2,49.79,150.99,340.62,59.65,29.39,35.07,48.79,4.967,0.026,349.9,2026-01-01 09:52:30,bnj_ptfe_701_plc,new676
701,2026-01-01 09:52:40,OP102,JOB1002,2,2,49.96,148.48,340.17,62.46,31.21,35.27,48.96,4.984,0.025,348.43,2026-01-01 09:52:40,bnj_ptfe_701_plc,new677
701,2026-01-01 09:52:50,OP102,JOB1002,2,2,49.47,148.55,339.32,61.37,30.06,35.47,48.48,5.009,0.026,347.1,2026-01-01 09:52:50,bnj_ptfe_701_plc,new678
701,2026-01-01 09:53:00,OP102,JOB1002,2,2,50.49,153.73,339.48,59.69,30.6,35.67,49.48,4.991,0.034,352.61,2026-01-01 09:53:00,bnj_ptfe_701_plc,new679
701,2026-01-01 09:53:10,OP102,JOB1002,2,2,49.39,146.96,340.68,57.35,28.64,35.87,48.4,5.035,0.031,348.69,2026-01-01 09:53:10,bnj_ptfe_701_plc,new680
701,2026-01-01 09:53:20,OP102,JOB1002,2,2,49.65,147.67,339.74,59.91,31.59,36.07,48.66,4.961,0.025,348.71,2026-01-01 09:53:20,bnj_ptfe_701_plc,new681
701,2026-01-01 09:53:30,OP102,JOB1002,2,2,49.59,149.02,340.77,59.19,28.81,36.27,48.6,4.968,0.02,349.99,2026-01-01 09:53:30,bnj_ptfe_701_plc,new682
701,2026-01-01 09:53:40,OP102,JOB1002,2,2,49.38,148.35,340.11,57.89,29.2,36.47,48.39,4.998,0.039,349.61,2026-01-01 09:53:40,bnj_ptfe_701_plc,new683
701,2026-01-01 09:53:50,OP102,JOB1002,2,2,49.32,146.08,340.06,62.78,31.72,36.67,48.33,4.998,0.023,348.95,2026-01-01 09:53:50,bnj_ptfe_701_plc,new684
701,2026-01-01 09:54:00,OP102,JOB1002,2,2,50.76,146.94,340.42,62.44,31.74,36.87,49.74,4.954,0.025,350.32,2026-01-01 09:54:00,bnj_ptfe_701_plc,new685
701,2026-01-01 09:54:10,OP102,JOB1002,2,2,50.41,154.89,341.43,58.73,31.42,37.07,49.4,5.049,0.023,351.48,2026-01-01 09:54:10,bnj_ptfe_701_plc,new686
701,2026-01-01 09:54:20,OP102,JOB1002,2,2,50.1,151.03,341.1,57.19,30.99,37.27,49.1,4.975,0.036,351.86,2026-01-01 09:54:20,bnj_ptfe_701_plc,new687
701,2026-01-01 09:54:30,OP102,JOB1002,2,2,49.5,153.37,340.81,62.11,28.96,37.47,48.51,5.002,0.03,352.71,2026-01-01 09:54:30,bnj_ptfe_701_plc,new688
701,2026-01-01 09:54:40,OP102,JOB1002,2,2,50.54,148.54,338.27,57.65,29.06,37.68,49.53,4.96,0.029,352.62,2026-01-01 09:54:40,bnj_ptfe_701_plc,new689
701,2026-01-01 09:54:50,OP102,JOB1002,2,2,50.61,150.2,341.96,58.54,31.11,37.88,49.6,4.994,0.021,347.23,2026-01-01 09:54:50,bnj_ptfe_701_plc,new690
701,2026-01-01 09:55:00,OP102,JOB1002,2,2,49.7,149.27,340.22,59.15,29.06,38.08,48.71,5.02,0.038,349.86,2026-01-01 09:55:00,bnj_ptfe_701_plc,new691
701,2026-01-01 09:55:10,OP102,JOB1002,2,2,50.76,152.25,339.03,60.11,30.94,38.28,49.74,4.993,0.036,347.55,2026-01-01 09:55:10,bnj_ptfe_701_plc,new692
701,2026-01-01 09:55:20,OP102,JOB1002,2,2,50.44,153.97,340.29,59.87,29.55,38.48,49.43,5.04,0.022,347.14,2026-01-01 09:55:20,bnj_ptfe_701_plc,new693
701,2026-01-01 09:55:30,OP102,JOB1002,2,2,49.21,152.47,338.36,59.18,30.29,38.68,48.23,4.974,0.028,352.79,2026-01-01 09:55:30,bnj_ptfe_701_plc,new694
701,2026-01-01 09:55:40,OP102,JOB1002,2,2,50.62,152.62,339.35,60.45,28.05,38.88,49.61,5.013,0.023,351.38,2026-01-01 09:55:40,bnj_ptfe_701_plc,new695
701,2026-01-01 09:55:50,OP102,JOB1002,2,2,49.37,150.18,338.41,58.32,31.64,39.08,48.38,4.98,0.028,351.21,2026-01-01 09:55:50,bnj_ptfe_701_plc,new696
701,2026-01-01 09:56:00,OP102,JOB1002,2,2,50.47,153.94,340.32,57.31,31.03,39.28,49.46,4.95,0.029,352.57,2026-01-01 09:56:00,bnj_ptfe_701_plc,new697
701,2026-01-01 09:56:10,OP102,JOB1002,2,2,50.23,153.13,341.71,57.76,29.87,39.48,49.23,5.034,0.028,347.1,2026-01-01 09:56:10,bnj_ptfe_701_plc,new698
701,2026-01-01 09:56:20,OP102,JOB1002,2,2,49.51,150.79,338.85,59.66,29.31,39.68,48.52,5.049,0.028,352.01,2026-01-01 09:56:20,bnj_ptfe_701_plc,new699
